"cenario","fold","metodo","percentual_p","p","n_treino","n_teste","seed","runtime_seconds","r_true_g","rmse_true_g","mae_true_g","bias_true_g","slope_true_g","r2_true_g","r_phenotype","rmse_phenotype","r_baseline","rmse_baseline","delta_r","delta_rmse"
"C2",2,"BAGGING",25,1003,800,200,20463333,134.68,0.794163865256434,0.644873520858137,0.524581078533338,0.0403353944666667,1.60268859497309,0.539707174405346,0.684164121861211,0.827585717039348,0.792669970053447,0.649766829619273,-0.00149389520298659,-0.00489330876113614
"C2",2,"BAGGING",10,401,800,200,20463318,55.23,0.799640921320978,0.634365171496165,0.520635984866667,0.0457264520666671,1.56067419035028,0.554586087461885,0.693162351294009,0.817269129406491,0.792669970053447,0.649766829619273,-0.00697095126753144,-0.015401658123108
"C2",2,"BAGGING",5,201,800,200,20463313,28.71,0.778568546903206,0.64894882276144,0.533499307033335,0.0669597261333306,1.49990601442934,0.533871117061717,0.674607310632319,0.829048852354154,0.792669970053447,0.649766829619273,0.0141014231502405,-0.00081800685783362
"C2",2,"BAGGING",1,40,800,200,20463309,6.28999999999996,0.634189820847364,0.743615589719152,0.604242005366669,0.085533834099992,1.14100417752463,0.387956784103094,0.570533996454558,0.890953367053572,0.792669970053447,0.649766829619273,0.158480149206083,0.0938487600998783
"C2",2,"RF",100,4010,800,200,20463508,212.95,0.79711695721195,0.645946533461225,0.52755699631667,0.0489313022166619,1.62812301358631,0.538174126792179,0.682506345649293,0.830997416623796,0.79711695721195,0.645946533461225,0,0
"C2",2,"RF",50,2005,800,200,20463458,105.05,0.799973686182551,0.640817792902427,0.521915989033336,0.0432006088000064,1.61292242366543,0.545478700218528,0.686229594809759,0.826376111829258,0.79711695721195,0.645946533461225,-0.00285672897060196,-0.00512874055879731
"C2",2,"RF",25,1003,800,200,20463433,53.01,0.799974767249248,0.638650944202507,0.522914407683331,0.0417758248166722,1.59726088802041,0.548547322136781,0.68659015057014,0.824584365822728,0.79711695721195,0.645946533461225,-0.00285781003729813,-0.00729558925871732
"C2",2,"RF",10,401,800,200,20463418,23.48,0.792142579195821,0.637956026272905,0.515501169166662,0.032706148400002,1.53797193291117,0.549529241546282,0.682535683441897,0.822440800598724,0.79711695721195,0.645946533461225,0.00497437801612888,-0.00799050718832017
"C2",2,"RF",5,201,800,200,20463413,13.01,0.777494947297625,0.649273740480651,0.527035206283337,0.0485297303833379,1.50737501230813,0.533404234486996,0.676433121852146,0.827171663010523,0.79711695721195,0.645946533461225,0.0196220099143241,0.00332720701942613
"C2",2,"RF",1,40,800,200,20463409,3.25,0.666162324142346,0.71272046015716,0.582236674842855,0.00779684370952154,1.13092226187883,0.437757632019721,0.543787535939777,0.901239039010765,0.79711695721195,0.645946533461225,0.130954633069604,0.0667739266959355
"C2",2,"BOOSTING",100,4010,800,200,20463608,40.35,0.773754225046338,0.663853611895335,0.52811041549897,0.0250801957191283,1.60909833853113,0.512213517181018,0.659737053132163,0.845560905652849,0.773754225046338,0.663853611895335,0,0
"C2",2,"BOOSTING",50,2005,800,200,20463558,21.64,0.766608715960824,0.672070317872405,0.536322303138155,0.0245494300402467,1.62512724297451,0.50006384410258,0.64606197327255,0.855879344347564,0.773754225046338,0.663853611895335,0.00714550908551448,0.00821670597707014
"C2",2,"BOOSTING",25,1003,800,200,20463533,10.56,0.765032735455974,0.675066275661218,0.539144375922731,0.0283581841974648,1.63797854423849,0.495596674515961,0.655669639021501,0.85198145197954,0.773754225046338,0.663853611895335,0.00872148959036456,0.0112126637658835
"C2",2,"BOOSTING",10,401,800,200,20463518,3.98,0.764588635699462,0.671634067930839,0.534874477603485,0.0258251428765369,1.60546909545163,0.500712664108769,0.64953110992393,0.852744171277956,0.773754225046338,0.663853611895335,0.00916558934687584,0.00778045603550392
"C2",2,"BOOSTING",5,201,800,200,20463513,1.95,0.745490955961864,0.681877224241046,0.54329511318816,0.0227044959764765,1.54904616974958,0.485367172723157,0.641856398766009,0.855664506496925,0.773754225046338,0.663853611895335,0.0282632690844742,0.0180236123457113
"C2",2,"BOOSTING",1,40,800,200,20463509,0.390000000000001,0.680747475028953,0.717820333014681,0.56577000119935,0.0201656281790748,1.36611993397852,0.429682591468555,0.574394643684471,0.890690930882492,0.773754225046338,0.663853611895335,0.0930067500173853,0.0539667211193464
"C2",3,"GBLUP",100,4010,800,200,20464108,15.44,0.752649008304551,0.655582373579005,0.541433100911276,0.0326547557883359,1.11770175124573,0.559104624038082,0.649888162642786,0.835202283382901,0.752649008304551,0.655582373579005,0,0
"C2",3,"GBLUP",50,2005,800,200,20464058,13.48,0.745521164482562,0.660318311976275,0.544691946505285,0.0342014868236053,1.06192988077908,0.552711543652271,0.645900320917719,0.837628802913216,0.752649008304551,0.655582373579005,0.00712784382198883,0.00473593839727016
"C2",3,"GBLUP",25,1003,800,200,20464033,12.78,0.744282505281089,0.661210457361828,0.547480985179857,0.0426288852542881,1.03374178206683,0.551502078769591,0.650807227906515,0.832586712773148,0.752649008304551,0.655582373579005,0.00836650302346198,0.00562808378282309
"C2",3,"GBLUP",10,401,800,200,20464018,13.59,0.719224788422533,0.687911210870566,0.569339264883271,0.0516109296616511,1.00249204892496,0.514548573307431,0.636464970192353,0.845597970766963,0.752649008304551,0.655582373579005,0.0334242198820172,0.0323288372915617
"C2",3,"GBLUP",5,201,800,200,20464013,11.11,0.698535403122871,0.708876707854462,0.584825673417367,0.0575054604289194,0.989786823751048,0.484507417403249,0.616073020388929,0.863628907206299,0.752649008304551,0.655582373579005,0.0541136051816793,0.0532943342754578
"C2",3,"GBLUP",1,40,800,200,20464009,11.48,0.50270094514722,0.85750040377834,0.694658000275989,0.0133201439486822,0.858759405821151,0.24569033251192,0.448645985802546,0.984975064878098,0.752649008304551,0.655582373579005,0.249948063157331,0.201918030199336
"C2",3,"MARS",100,4010,800,200,20464208,43.3,0.521053484319971,0.849461660691461,0.696359179621485,-0.000423119220054815,0.827913294298049,0.259766778749507,0.464254676082629,0.979848212751991,0.521053484319971,0.849461660691461,0,0
"C2",3,"MARS",50,2005,800,200,20464158,10.68,0.521053484319971,0.849461660691461,0.696359179621485,-0.000423119220054815,0.827913294298049,0.259766778749507,0.464254676082629,0.979848212751991,0.521053484319971,0.849461660691461,0,0
"C2",3,"MARS",25,1003,800,200,20464133,3.37,0.521053484319971,0.849461660691461,0.696359179621485,-0.000423119220054815,0.827913294298049,0.259766778749507,0.464254676082629,0.979848212751991,0.521053484319971,0.849461660691461,0,0
"C2",3,"MARS",10,401,800,200,20464118,0.799999999999997,0.521053484319971,0.849461660691461,0.696359179621485,-0.000423119220054815,0.827913294298049,0.259766778749507,0.464254676082629,0.979848212751991,0.521053484319971,0.849461660691461,0,0
"C2",3,"MARS",5,201,800,200,20464113,0.279999999999987,0.521053484319971,0.849461660691461,0.696359179621485,-0.000423119220054815,0.827913294298049,0.259766778749507,0.464254676082629,0.979848212751991,0.521053484319971,0.849461660691461,0,0
"C2",3,"MARS",1,40,800,200,20464109,0.0400000000000063,0.521053484319971,0.849461660691461,0.696359179621485,-0.000423119220054815,0.827913294298049,0.259766778749507,0.464254676082629,0.979848212751991,0.521053484319971,0.849461660691461,0,0
"C2",3,"TREE",100,4010,800,200,20464308,10.9,0.292438080253727,1.03978325467275,0.82859931406299,-0.00127469995532046,0.398644000450716,-0.109089631877801,0.231428917154878,1.16773232912162,0.292438080253727,1.03978325467275,0,0
"C2",3,"TREE",50,2005,800,200,20464258,4.52,0.292438080253729,1.03978325467274,0.828599314062989,-0.0012746999553125,0.398644000450706,-0.109089631877798,0.23142891715488,1.16773232912162,0.292438080253727,1.03978325467275,-1.55431223447522e-15,-1.77635683940025e-15
"C2",3,"TREE",25,1003,800,200,20464233,2.07,0.292438080253729,1.03978325467274,0.828599314062989,-0.0012746999553125,0.398644000450706,-0.109089631877798,0.23142891715488,1.16773232912162,0.292438080253727,1.03978325467275,-1.55431223447522e-15,-1.77635683940025e-15
"C2",3,"TREE",10,401,800,200,20464218,0.640000000000001,0.292438080253729,1.03978325467274,0.828599314062989,-0.0012746999553125,0.398644000450706,-0.109089631877798,0.23142891715488,1.16773232912162,0.292438080253727,1.03978325467275,-1.55431223447522e-15,-1.77635683940025e-15
"C2",3,"TREE",5,201,800,200,20464213,0.330000000000002,0.292438080253729,1.03978325467274,0.828599314062989,-0.0012746999553125,0.398644000450706,-0.109089631877798,0.23142891715488,1.16773232912162,0.292438080253727,1.03978325467275,-1.55431223447522e-15,-1.77635683940025e-15
"C2",3,"TREE",1,40,800,200,20464209,0.0700000000000003,0.279397597356124,0.958993521228296,0.802986357096437,0.0246304849531456,0.659136058709183,0.0565641965370519,0.260014221996129,1.06766637797632,0.292438080253727,1.03978325467275,0.0130404828976032,-0.0807897334444503
"C2",3,"BAGGING",100,4010,800,200,20464408,572.58,0.765955459199344,0.710645481609492,0.576029741983331,0.0361096800500076,1.72369595199854,0.481931716213242,0.664677167024108,0.869269248819748,0.765955459199344,0.710645481609492,0,0
"C2",3,"BAGGING",50,2005,800,200,20464358,274.91,0.765718633966549,0.709936136572382,0.576136836466664,0.0393493668666798,1.71415735827998,0.48296544053051,0.656139730396477,0.873114341183659,0.765955459199344,0.710645481609492,0.000236825232795113,-0.000709345037109621
"C2",3,"BAGGING",25,1003,800,200,20464333,136.06,0.750667455809059,0.714178400623852,0.575254587066671,0.0370646597666715,1.63699646825832,0.476767839375259,0.646229537225515,0.87518195127971,0.765955459199344,0.710645481609492,0.0152880033902854,0.00353291901436015
"C2",3,"BAGGING",10,401,800,200,20464318,54.5600000000001,0.73834398985605,0.716506728765261,0.58010642486667,0.0302325515000184,1.56381808846509,0.473350648344457,0.641085404404977,0.874674954082217,0.765955459199344,0.710645481609492,0.0276114693432935,0.0058612471557693
"C2",3,"BAGGING",5,201,800,200,20464313,28.8899999999999,0.71677593529806,0.725408796061703,0.582210646700004,0.0359710934333356,1.46827069591125,0.46018289453173,0.623093167070144,0.881124457857499,0.765955459199344,0.710645481609492,0.0491795239012838,0.0147633144522114
"C2",3,"BAGGING",1,40,800,200,20464309,6.37000000000012,0.570309775666539,0.8128532968108,0.644364582933337,0.0545260699000187,1.00535333914241,0.322194091356711,0.501836909651825,0.948135572098766,0.765955459199344,0.710645481609492,0.195645683532805,0.102207815201308
"C2",3,"RF",100,4010,800,200,20464508,209.61,0.766099846409878,0.71080213482703,0.576969231233326,0.0331170663000117,1.72745539441665,0.481703287240687,0.657512448781185,0.873633821653911,0.766099846409878,0.71080213482703,0,0
"C2",3,"RF",50,2005,800,200,20464458,105.06,0.769017805903596,0.705527302697949,0.573339794999997,0.0339976646333369,1.70335703689265,0.4893672596394,0.664621811765874,0.867078711012583,0.766099846409878,0.71080213482703,-0.00291795949371876,-0.00527483212908142
"C2",3,"RF",25,1003,800,200,20464433,53.68,0.740793953908164,0.720056849997242,0.583997810416664,0.040635006716678,1.6111553606342,0.468118873530228,0.642048642896016,0.877067948941249,0.766099846409878,0.71080213482703,0.0253058925017133,0.00925471517021204
"C2",3,"RF",10,401,800,200,20464418,23.22,0.732585060921008,0.717986744054925,0.587807069033339,0.0244258275333387,1.53312468827525,0.471172708973085,0.643091797609507,0.872281436504771,0.766099846409878,0.71080213482703,0.0335147854888701,0.00718460922789432
"C2",3,"RF",5,201,800,200,20464413,12.75,0.684525693127452,0.743865522568451,0.603995976366653,0.0262964392333346,1.37979715403219,0.432364083021558,0.609702623903937,0.88795646249501,0.766099846409878,0.71080213482703,0.081574153282426,0.0330633877414201
"C2",3,"RF",1,40,800,200,20464409,3.17000000000002,0.516058593408788,0.847595464993804,0.679021086933335,0.0155576559000024,0.90329294688482,0.263015666097536,0.450964500281654,0.982265956707194,0.766099846409878,0.71080213482703,0.250041253001089,0.136793330166773
"C2",3,"BOOSTING",100,4010,800,200,20464608,40.09,0.750985349256753,0.73344806278525,0.600159732394466,0.0169999292206337,1.82682812293538,0.448151661831767,0.650125555386104,0.889064290938624,0.750985349256753,0.73344806278525,0,0
"C2",3,"BOOSTING",50,2005,800,200,20464558,22.03,0.74579247018513,0.738668105032318,0.608235310281112,0.018623639777496,1.83774711817471,0.440268560526173,0.646192156461638,0.892709159116771,0.750985349256753,0.73344806278525,0.00519287907162269,0.00522004224706818
"C2",3,"BOOSTING",25,1003,800,200,20464533,10.74,0.751540504683275,0.735818812803538,0.605148875205934,0.0236162875703553,1.85282980627601,0.444578378466706,0.650635077709006,0.89030456045128,0.750985349256753,0.73344806278525,-0.000555155426521958,0.00237075001828813
"C2",3,"BOOSTING",10,401,800,200,20464518,4.22,0.739298938262732,0.740856505016399,0.604862926459906,0.0183281712503584,1.8087401314954,0.436947093817446,0.641497458309542,0.894063979986194,0.750985349256753,0.73344806278525,0.0116864109940205,0.00740844223114967
"C2",3,"BOOSTING",5,201,800,200,20464513,2.03999999999999,0.730665690379971,0.745982273610479,0.611248092317796,0.0197862638741919,1.79240293660162,0.429128945903777,0.636127927593823,0.896983066310602,0.750985349256753,0.73344806278525,0.0203196588767814,0.0125342108252299
"C2",3,"BOOSTING",1,40,800,200,20464509,0.460000000000008,0.620153388971573,0.800620181596688,0.655956020373883,0.00391494494374143,1.49473694351077,0.342441987496405,0.541874483791072,0.941781851920588,0.750985349256753,0.73344806278525,0.13083196028518,0.0671721188114381
"C2",4,"GBLUP",100,4010,800,200,20465108,21.6,0.762449171778517,0.624750473154593,0.496503793978076,-0.00755910619328873,1.04296170225794,0.580280905987498,0.637487814867994,0.853501379373664,0.762449171778517,0.624750473154593,0,0
"C2",4,"GBLUP",50,2005,800,200,20465058,16.5,0.754686347885329,0.632754463285368,0.505364350712787,-0.00673082393773839,0.991168986199148,0.569457554001138,0.62898262093788,0.862053460299404,0.762449171778517,0.624750473154593,0.00776282389318783,0.00800399013077535
"C2",4,"GBLUP",25,1003,800,200,20465033,14.66,0.747905106279926,0.640784685160212,0.513527848245481,-0.00767218435086463,0.962726295425218,0.558460271436527,0.625378068145813,0.866267124861354,0.762449171778517,0.624750473154593,0.0145440654985909,0.0160342120056196
"C2",4,"GBLUP",10,401,800,200,20465018,16.83,0.738780570634935,0.651042100920353,0.522350298421524,-0.00757168263608655,0.949811598101362,0.544211159974258,0.628045181206578,0.863769695054987,0.762449171778517,0.624750473154593,0.0236686011435823,0.0262916277657601
"C2",4,"GBLUP",5,201,800,200,20465013,13.75,0.717924197992818,0.673667353174484,0.538915108709661,-0.0102235400152914,0.92568843070351,0.511981211957917,0.619998098002436,0.871250179121431,0.762449171778517,0.624750473154593,0.0445249737856992,0.0489168800198915
"C2",4,"GBLUP",1,40,800,200,20465009,13.87,0.415352622379046,0.877709685542731,0.721536135947638,-0.0292734330721047,1.00770994550183,0.171586207490017,0.38077660656139,1.02423016999912,0.762449171778517,0.624750473154593,0.347096549399471,0.252959212388138
"C2",4,"MARS",100,4010,800,200,20465208,41.89,0.504239233227114,0.858182059431226,0.676708592415914,0.0224714870923402,0.702322793744437,0.208037894149669,0.415533037439334,1.03503328288669,0.504239233227114,0.858182059431226,0,0
"C2",4,"MARS",50,2005,800,200,20465158,10.9,0.504239233227114,0.858182059431226,0.676708592415914,0.0224714870923402,0.702322793744437,0.208037894149669,0.415533037439334,1.03503328288669,0.504239233227114,0.858182059431226,0,0
"C2",4,"MARS",25,1003,800,200,20465133,3.32,0.504239233227114,0.858182059431226,0.676708592415914,0.0224714870923402,0.702322793744437,0.208037894149669,0.415533037439334,1.03503328288669,0.504239233227114,0.858182059431226,0,0
"C2",4,"MARS",10,401,800,200,20465118,0.739999999999995,0.504239233227114,0.858182059431226,0.676708592415914,0.0224714870923402,0.702322793744437,0.208037894149669,0.415533037439334,1.03503328288669,0.504239233227114,0.858182059431226,0,0
"C2",4,"MARS",5,201,800,200,20465113,0.330000000000013,0.504239233227114,0.858182059431226,0.676708592415914,0.0224714870923402,0.702322793744437,0.208037894149669,0.415533037439334,1.03503328288669,0.504239233227114,0.858182059431226,0,0
"C2",4,"MARS",1,40,800,200,20465109,0.0600000000000023,0.504239233227114,0.858182059431226,0.676708592415914,0.0224714870923402,0.702322793744437,0.208037894149669,0.415533037439334,1.03503328288669,0.504239233227114,0.858182059431226,0,0
"C2",4,"TREE",100,4010,800,200,20465308,10.72,0.328980750352435,0.966747160173408,0.769802268289286,-0.0544102328483478,0.497905546354424,-0.00501223603120282,0.287472473488053,1.10775366321732,0.328980750352435,0.966747160173408,0,0
"C2",4,"TREE",50,2005,800,200,20465258,4.47,0.328980750352434,0.966747160173407,0.769802268289286,-0.0544102328483466,0.497905546354408,-0.00501223603119927,0.287472473488054,1.10775366321732,0.328980750352435,0.966747160173408,2.22044604925031e-16,-1.55431223447522e-15
"C2",4,"TREE",25,1003,800,200,20465233,1.95,0.328980750352434,0.966747160173407,0.769802268289286,-0.0544102328483466,0.497905546354408,-0.00501223603119927,0.287472473488054,1.10775366321732,0.328980750352435,0.966747160173408,2.22044604925031e-16,-1.55431223447522e-15
"C2",4,"TREE",10,401,800,200,20465218,0.620000000000001,0.338087282129034,0.974531882248845,0.768740431374394,-0.0650819400469308,0.48295273253782,-0.0212631060876529,0.289381416223546,1.11825307348248,0.328980750352435,0.966747160173408,-0.00910653177659926,0.00778472207543679
"C2",4,"TREE",5,201,800,200,20465213,0.239999999999998,0.328980750352434,0.966747160173407,0.769802268289286,-0.0544102328483466,0.497905546354408,-0.00501223603119927,0.287472473488054,1.10775366321732,0.328980750352435,0.966747160173408,2.22044604925031e-16,-1.55431223447522e-15
"C2",4,"TREE",1,40,800,200,20465209,0.0700000000000003,0.354656714298177,0.921879685806776,0.738276069974433,-0.0465453272222513,0.647305117425753,0.0861097803449885,0.282380652158871,1.0840787827899,0.328980750352435,0.966747160173408,-0.0256759639457419,-0.0448674743666324
"C2",4,"BAGGING",100,4010,800,200,20465408,565.47,0.765592601623278,0.684257002220185,0.547022306416676,-0.00171289801666795,1.6420510158568,0.496517894056504,0.641458532107713,0.889110067700368,0.765592601623278,0.684257002220185,0,0
"C2",4,"BAGGING",50,2005,800,200,20465358,273.31,0.768148390767512,0.677670963139025,0.538992525399999,-0.00181918120000319,1.60526106766253,0.50616337706705,0.644501481575078,0.883949780054314,0.765592601623278,0.684257002220185,-0.00255578914423427,-0.00658603908115984
"C2",4,"BAGGING",25,1003,800,200,20465333,134.19,0.766648533072229,0.677875144821763,0.537941058049999,-0.0022562664499997,1.59550949611604,0.505865747130073,0.643459654320119,0.883996183361248,0.765592601623278,0.684257002220185,-0.001055931448951,-0.00638185739842179
"C2",4,"BAGGING",10,401,800,200,20465318,55.0300000000001,0.755600535972146,0.682147503909955,0.546523634533336,-0.00562501963332224,1.54640925776325,0.499617482312425,0.626873944957752,0.891480791990278,0.765592601623278,0.684257002220185,0.00999206565113164,-0.00210949831023
"C2",4,"BAGGING",5,201,800,200,20465313,28.24,0.747551578460799,0.682507159572502,0.54673238436667,-0.00746334613334298,1.48545078900796,0.499089699545787,0.614583073155669,0.895413068185928,0.765592601623278,0.684257002220185,0.0180410231624786,-0.00174984264768252
"C2",4,"BAGGING",1,40,800,200,20465309,6.45000000000005,0.606437294822284,0.767035194703592,0.595868881783323,0.00352528201667376,1.03502752207436,0.367331630128088,0.495154331324895,0.962845856890067,0.765592601623278,0.684257002220185,0.159155306800993,0.0827781924834078
"C2",4,"RF",100,4010,800,200,20465508,210.5,0.766171171950182,0.684057583502069,0.546715768133333,0.00165591933333559,1.64473932366005,0.496811319261022,0.640919857435903,0.889644547796594,0.766171171950182,0.684057583502069,0,0
"C2",4,"RF",50,2005,800,200,20465458,104.82,0.766255488078653,0.681551818044891,0.543789931783329,9.78951833409526e-05,1.62383264957175,0.500491019621942,0.646470174422633,0.884742379640938,0.766171171950182,0.684057583502069,-8.43161284707072e-05,-0.00250576545717773
"C2",4,"RF",25,1003,800,200,20465433,54.03,0.760319425623522,0.683128230996414,0.545235000583331,-0.000801427583328405,1.59182314263689,0.498177642821169,0.644757227811632,0.88407851987763,0.766171171950182,0.684057583502069,0.00585174632666097,-0.000929352505654957
"C2",4,"RF",10,401,800,200,20465418,23.39,0.750123320209153,0.68357849885166,0.547025958783338,2.9394483331302e-05,1.51588778139753,0.497515896072883,0.626231857954743,0.890558173117635,0.766171171950182,0.684057583502069,0.0160478517410295,-0.000479084650409023
"C2",4,"RF",5,201,800,200,20465413,12.91,0.737612803182922,0.685278963234688,0.542834043266662,0.00214219349999936,1.42912365668994,0.495012835802426,0.616548517467158,0.891877150536386,0.766171171950182,0.684057583502069,0.0285583687672607,0.00122137973261904
"C2",4,"RF",1,40,800,200,20465409,3.15000000000003,0.581270143172299,0.785070898840029,0.607116377683333,-0.0239875195833392,0.991152403364732,0.337229304757077,0.468491373199246,0.979462096297641,0.766171171950182,0.684057583502069,0.184901028777884,0.10101331533796
"C2",4,"BOOSTING",100,4010,800,200,20465608,40.59,0.758803297959825,0.701365724244373,0.564103215990556,-0.016055565545421,1.74209160473517,0.471025647672908,0.633941168256925,0.901761837762609,0.758803297959825,0.701365724244373,0,0
"C2",4,"BOOSTING",50,2005,800,200,20465558,22.26,0.758638654545528,0.697789090769929,0.562239580430305,-0.0245900901180969,1.70545491479065,0.476406929626172,0.638674568862945,0.896403847308593,0.758803297959825,0.701365724244373,0.000164643414296672,-0.00357663347444404
"C2",4,"BOOSTING",25,1003,800,200,20465533,10.95,0.755588683200567,0.704004697238673,0.568266953987669,-0.0188447899503108,1.74145928578489,0.467037499420762,0.638200932958349,0.900040151909141,0.758803297959825,0.701365724244373,0.00321461475925822,0.00263897299429927
"C2",4,"BOOSTING",10,401,800,200,20465518,4.17,0.743760654514237,0.707401096739628,0.569453900989199,-0.0215364348641446,1.681070497963,0.46188264738759,0.617792940740125,0.908081386000623,0.758803297959825,0.701365724244373,0.0150426434455885,0.00603537249525476
"C2",4,"BOOSTING",5,201,800,200,20465513,2.06,0.739577260287561,0.710854959025223,0.576305052613158,-0.0220332625893509,1.68143645795502,0.456615139397157,0.611879893150018,0.911837108838506,0.758803297959825,0.701365724244373,0.0192260376722637,0.00948923478084929
"C2",4,"BOOSTING",1,40,800,200,20465509,0.469999999999999,0.67317796412071,0.741405809275995,0.589740451062929,-0.024086608239791,1.44995188296803,0.408904696717368,0.548106552444506,0.939822464455982,0.758803297959825,0.701365724244373,0.0856253338391147,0.040040085031621
"C2",5,"GBLUP",100,4010,800,200,20466108,21.75,0.700146326293076,0.664902981297358,0.529457115778809,0.0821136068891676,0.939970202361291,0.480279008573211,0.621474415325574,0.809547818186111,0.700146326293076,0.664902981297358,0,0
"C2",5,"GBLUP",50,2005,800,200,20466058,19.19,0.686794188415025,0.681372527040196,0.543846754007413,0.0829819919510625,0.87642267906847,0.454213316307065,0.60954150188894,0.823619608674388,0.700146326293076,0.664902981297358,0.0133521378780511,0.0164695457428385
"C2",5,"GBLUP",25,1003,800,200,20466033,17.5,0.690961972111461,0.678278136839651,0.540225354570501,0.0783526997926089,0.867943902495092,0.45915933910548,0.612848597417416,0.821396933209696,0.700146326293076,0.664902981297358,0.00918435418161534,0.0133751555422936
"C2",5,"GBLUP",10,401,800,200,20466018,16.64,0.706299905549026,0.661002199239435,0.53077275254082,0.0661447368436893,0.891710647625227,0.486359208384763,0.620577761333214,0.812039036582431,0.700146326293076,0.664902981297358,-0.00615357925594928,-0.00390078205792299
"C2",5,"GBLUP",5,201,800,200,20466013,16.44,0.666980762079815,0.699318827103824,0.548042474991266,0.0948637422711392,0.874274633658073,0.425084339618126,0.571374898527106,0.855986098075401,0.700146326293076,0.664902981297358,0.0331655642132617,0.0344158458064663
"C2",5,"GBLUP",1,40,800,200,20466009,13.45,0.472310958923642,0.835354667685619,0.679003398568503,0.0694525662742753,0.708532238737042,0.179656946289735,0.383546341577774,0.973133044557362,0.700146326293076,0.664902981297358,0.227835367369434,0.170451686388261
"C2",5,"MARS",100,4010,800,200,20466208,42.55,0.47642498429198,0.836846561310697,0.686276684752602,0.069276886237044,0.692833897742385,0.176724162182176,0.399866980814828,0.96694992032632,0.47642498429198,0.836846561310697,0,0
"C2",5,"MARS",50,2005,800,200,20466158,10.41,0.47642498429198,0.836846561310697,0.686276684752602,0.069276886237044,0.692833897742385,0.176724162182176,0.399866980814828,0.96694992032632,0.47642498429198,0.836846561310697,0,0
"C2",5,"MARS",25,1003,800,200,20466133,3.33000000000001,0.47642498429198,0.836846561310697,0.686276684752602,0.069276886237044,0.692833897742385,0.176724162182176,0.399866980814828,0.96694992032632,0.47642498429198,0.836846561310697,0,0
"C2",5,"MARS",10,401,800,200,20466118,0.780000000000001,0.47642498429198,0.836846561310697,0.686276684752602,0.069276886237044,0.692833897742385,0.176724162182176,0.399866980814828,0.96694992032632,0.47642498429198,0.836846561310697,0,0
"C2",5,"MARS",5,201,800,200,20466113,0.280000000000001,0.47642498429198,0.836846561310697,0.686276684752602,0.069276886237044,0.692833897742385,0.176724162182176,0.399866980814828,0.96694992032632,0.47642498429198,0.836846561310697,0,0
"C2",5,"MARS",1,40,800,200,20466109,0.0600000000000023,0.47642498429198,0.836846561310697,0.686276684752602,0.069276886237044,0.692833897742385,0.176724162182176,0.399866980814828,0.96694992032632,0.47642498429198,0.836846561310697,0,0
"C2",5,"TREE",100,4010,800,200,20466308,11.09,0.341881942540606,0.919857159882191,0.750116876281005,0.139482672443361,0.534410748466433,0.00529458085875179,0.242950209189748,1.06154245980041,0.341881942540606,0.919857159882191,0,0
"C2",5,"TREE",50,2005,800,200,20466258,4.39,0.345395032571959,0.917955783356225,0.746733472285443,0.134318680212503,0.536997415768865,0.00940251177571405,0.247568831308502,1.05903987568774,0.341881942540606,0.919857159882191,-0.00351309003135331,-0.00190137652596556
"C2",5,"TREE",25,1003,800,200,20466233,1.96,0.345395032571959,0.917955783356225,0.746733472285443,0.134318680212503,0.536997415768865,0.00940251177571405,0.247568831308502,1.05903987568774,0.341881942540606,0.919857159882191,-0.00351309003135331,-0.00190137652596556
"C2",5,"TREE",10,401,800,200,20466218,0.68,0.345395032571959,0.917955783356225,0.746733472285443,0.134318680212503,0.536997415768865,0.00940251177571405,0.247568831308502,1.05903987568774,0.341881942540606,0.919857159882191,-0.00351309003135331,-0.00190137652596556
"C2",5,"TREE",5,201,800,200,20466213,0.310000000000002,0.345395032571959,0.917955783356225,0.746733472285443,0.134318680212503,0.536997415768865,0.00940251177571405,0.247568831308502,1.05903987568774,0.341881942540606,0.919857159882191,-0.00351309003135331,-0.00190137652596556
"C2",5,"TREE",1,40,800,200,20466209,0.0599999999999987,0.306483845582661,0.927918074569083,0.727102400944658,0.161276935250917,0.527161717675659,-0.0122154602041744,0.23698030121622,1.05266978542182,0.341881942540606,0.919857159882191,0.0353980969579448,0.00806091468689218
"C2",5,"BAGGING",100,4010,800,200,20466408,576.24,0.759924384952207,0.67304658877053,0.537471927799997,0.113786384066664,1.68110852692943,0.467470154606049,0.644304027802485,0.829854419142906,0.759924384952207,0.67304658877053,0,0
"C2",5,"BAGGING",50,2005,800,200,20466358,275.24,0.75555849285242,0.67301402023843,0.538932768350003,0.111050627183331,1.6515575119003,0.46752169129318,0.644168730438873,0.827958707228507,0.759924384952207,0.67304658877053,0.00436589209978655,-3.25685320994307e-05
"C2",5,"BAGGING",25,1003,800,200,20466333,136.19,0.741646442181558,0.681214184991997,0.544809927066673,0.121702253899995,1.60503606547889,0.45446695418178,0.631082335454719,0.835734872039362,0.759924384952207,0.67304658877053,0.0182779427706488,0.00816759622146723
"C2",5,"BAGGING",10,401,800,200,20466318,54.9499999999999,0.744000995921631,0.674752640625971,0.536710290166669,0.124135779900004,1.55586660698932,0.464766998486603,0.634869408312626,0.830487232522188,0.759924384952207,0.67304658877053,0.0159233890305756,0.00170605185544126
